id,authors,category,date,header,medium,format,genre,mediumType,price,section,text
68486497,['María Cabadas'],PRENSA,2018-01-06T02:33:06Z,`Violencia no debe utilizarse para ganar`,La Razón de México,IMPRESO,Nota Informativa,Diario,6273.57,Informativa,"LA VIOLENCIA no se justifica ante nada; la ley se tiene que hacer cumplir, se trate de quien se trate. Lamentaríamos mucho que la violencia se vuelva una estrategia para victimizarse, y para ganar votos en la Ciudad de México, señaló Alejandra Barrales, precandidata del PRD a la Jefatura de Gobierno. El señalamiento fue hecho por la aspirante luego de que morenistas aseguran al diputado local Mauricio Toledo como responsable de los enfrentamientos en Coyoacán. Durante un evento con motivo del Día de Reyes indicó que existe la real posibilidad de que el Frente gane en las 16 delegaciones, por ello las otras fuerzas políticas están nerviosas. La violencia no se justifica en ningún sentido; no podemos permitir, como es el caso de Morena, que se recurra a la violencia y a la estridencia para ganar votos, dijo. Claudia, de nueva cuenta, te invito a no generar violencia, la Ciudad merece que llevemos la fiesta en paz, difundió en redes sociales. María Cabadas"
68545999,['Redacción'],PRENSA,2018-01-10T03:02:39Z,Giro político en Ecuador pone en riesgo el asilo de Julián Assange,La Razón de México,IMPRESO,Nota Informativa,Diario,69278.7,Mundo,"Pide a Gran Bretaña llegar a una negociación Giro político en Ecuador pone en riesgo el asilo de Julián Assange NO PUEDE VIVIR en esas condiciones para siempre, alega Moreno; el fundador de WikiLeaks está refugiado desde 2012 en la embajada de este país en Londres Redacción La Razón El gobierno de Ecuador considera pedir una mediación para lograr un arreglo definitivo con Gran Bretaña ante la insostenible situación de Julián Assange, asilado desde 2012 en la embajada ecuatoriana en Londres. Es la primera vez que Ecuador plantea una mediación para resolver el caso, en el que también están implicados Estados Unidos y Suecia. Estamos considerando también y explorando la posibilidad de una mediación Puede ser un tercer país o una personalidad, anunció ayer la canciller María Fernanda Espinosa. Ninguna solución se logrará sin la cooperación internacional y sin la cooperación de Gran Bretaña, que además se ha mostrado interesada en buscar una salida, agregó sin dar más detalles, durante un desayuno con corresponsales extranjeros. JULIAN ASSANGE, en la embajada de Ecuador en Londres, el pasado 22 de noviembre. Le hemos recordado al señor Assange que no tiene por qué intervenir en la por lítica ecuato nana, porque su estatus no se lo permite. Intervenir en la política ecuatoriana ni en la política de nuestros países amigos JULIAN ASSANGE, en la embajada de Ecuador en Londres, el pasado 22 de noviembre. Lenín Moreno Presidente de Ecuador Redacción La Razón El gobierno de Ecuador considera pedir una mediación para lograr un arreglo definitivo con Gran Bretaña ante la insostenible situación de Julián Assange, asilado desde 2012 en la embajada ecuatoriana en Londres. Es la primera vez que Ecuador plantea una mediación para resolver el caso, en el que también están implicados Estados Unidos y Suecia. Estamos considerando también y explorando la posibilidad de una mediación Puede ser un tercer país o una personalidad, anunció ayer la canciller María Fernanda Espinosa. Ninguna solución se logrará sin la cooperación internacional y sin la cooperación de Gran Bretaña, que además se ha mostrado interesada en buscar una salida, agregó sin dar más detalles, durante un desayuno con corresponsales extranjeros. El fundador de WikiLeaks está refugiado desde 2012 en la embajada ecuatoriana en Londres para evitar ser extraditado a Suecia por supuestos delitos sexuales, cargos que él niega. La fiscalía sueca archivó la investigación, pero Assange teme ser arrestado si deja la legación para ser extraditado a Estados Unidos y juzgado por la publicación en WikiLeaks de secretos militares y documentos diplomáticos estadounidenses en 2010. Desde que le concedió el asilo, Quito espera que las autoridades británicas le entreguen un salvoconducto para que pueda salir de Reino Unido. La canciller ecuatoriana aseguró que la situación de Assange desde el punto de vista humano, no es sostenible. No puede vivir una persona en esas condiciones para siempre, y estamos buscando de manera muy respetuosa con Gran Bretaña para ver mecanismos de solución, señaló. La canciller ratificó por enésima vez el asilo que le concedió el gobierno de Rafael Correa ( 2007-2017 ahora enemistado con su sucesor y exaliado Lenín Moreno, a quien considera un traidor que se ha aliado con la oposición y quiere revertir los logros de su gobierno. Correa, de vuelta en Ecuador para liderar la campaña por el No en la consulta popular con la que el mandatario busca desterrar al correísmo, afirmó este lunes que el asilo a Assange peligra grandemente en el gobierno de su sucesor. Después de la consulta, ante la míni ma presión de Estados Unidos, apoyan el bloqueo a Cuba, botan a Julián Assange de nuestra embajada, denunció el exmandatario, firme defensor del asilo pese a que en el pasado cuestionó algunas declaraciones del fundador de WikiLeaks. Sin embargo, Espinosa aseguró que la protección de Ecuador a Assange sigue inalterada, mientras su integridad física y psicológica corran peligro. El gobierno de Moreno le ha pedido varias veces al ciberactivista que no haga declaraciones o actividades que puedan afectar a las relaciones internacionales de Ecuador, como ocurrió después de que el australiano mostrara su respaldo a los líderes independentistas catalanes y a la independencia declarada de manera unilateral por el parlamento de esa región de España. Espinosa, que también tuvo varios cargos de responsabilidad en el gobierno socialista de Correa, se refirió también a los continuos rumores que circulan acerca del deterioro físico del ciberactivista tras tantos años encerrado en la pequeña legación diplomática de la capital británica. ¿Cómo se sentirían después de cinco años y medio de estar en una pequeña oficina sin poder tomar la luz del sol y sin respirar aire fresco preguntó a los periodistas. Hasta las personas que están en centros de detención pueden salir al patio, pueden hacer deporte. Eso no ocurre con Julián Assange su condición de confinamiento es muy complicada, recordó. > eldato ES LA PRIMERA vez que Ecuador plantea una mediación para resolver el caso, en el que también están implicados Estados Unidos y Suecia. María Fernanda Espinosa Canciller ecuatoriana Ninguna solución se logrará sin la cooperación internacional y sin la cooperación de Gran Bretaña que, además, se ha mostrado interesada en buscar una salida *eltip QUITO espera que las autoridades británicas le entreguen a Assange un salvoconducto para que pueda salir de Londres. Lenín Moreno Presidente de Ecuador Le hemos recordado al señor Assange que no tiene por qué intervenir en la por lítica ecuato nana, porque su estatus no se lo permite. Intervenir en la política ecuatoriana ni en la política de nuestros países amigos JULIAN ASSANGE, en la embajada de Ecuador en Londres, el pasado 22 de noviembre. CLAVES DEL CASO ASSANGE El fundador de WikiLeaks es acusado de abusos sexuales en Suecia y de filtrar información secreta de EU. El 18 de noviembre de 2010 este país nórdico emitió una orden internacional de búsqueda y captura, después de que dos ciudadanas suecas denunciaran haber sufrido abusos sexuales, incluida una violación, por parte de Assange. Por su parte, EU lo culpa de filtrar a través de WikiLeaks documentos secretos de las guerras libradas tras el 11-S en Afganistán e Irak, que indicaban abusos por parte de las fuerzas armadas y ocultamiento de informaciones como daños colaterales al acabar con la vida de civiles. El fundador de WikiLeaks permanece desde hace más de tres años en esta sede diplomática londinense para evitar su detención y extradición a Suecia. El activista australiano siempre ha defendido su inocencia y aseguró que mantuvieron relaciones consentidas. Además, subraya que no ha recibido ninguna acusación oficial contra él en ese país."
68456050,['Jorge Butrón'],PRENSA,2018-01-04T02:43:33Z,Castigo al que da como al que recibe mordida,La Razón de México,IMPRESO,Nota Informativa,Diario,15964.0,Nacional,"Por Jorge Butrón > jorge.butron @razon.com.mx EL PRECANDIDATO del PRI al Gobierno de la Ciudad de México, Mikel Arrióla, señaló que en materia de corrupción buscará castigar no sólo al funcionario público que recibe dinero de manera ilícita, sino también al ciudadano que lo ofrezca y lo entregue. En la sede nacional del tricolor, tras presentar al equipo que lo acompañará en el resto de la precampaña y, eventualmente en campaña, dijo que la corrupción se debe, entre otras cosas, a que abu sar del poder se ha convertido en la regla de la Ciudad de México, pues, incluso, los propios gobiernos locales cobran cuotas irregulares a comerciantes; asimismo, afirmó que lo importante es hacer valer el Estado de derecho y aplicar la ley. El extitular del IMSS aseguró que muchos de los problemas de la ciudad se deben a la ausencia de gobierno y los temas relacionados con seguridad, movilidad, falta de agua, corrupción y contaminación del aire, además de que los niveles de pobreza han aumentado. En conferencia de prensa hizo un balance de su precampaña y dijo que la intención del voto a su favor pasó del 6 al 18 por ciento entre el 7 de diciembre y el 1 de enero. Recordó que los recorridos que ha realizado por las delegaciones le han serávido para darse cuenta del hartazgo que existe en contra de la izquierda. Desde hace dos décadas los gobiernos de la Ciudad de México han dejado de servir a los ciudadanos para atender a cúpulas, tribus y clientelas. No podemos, ni debemos resignamos a que lo normal sean los malos gobiernos en nuestra dudad. Por eso hay que cambiar el gobierno el próximo 1 de julio, manifestó. MIKEL ARRIOLA afirma que abusar del poder ya es regla en la CDMX; advierte hartazgo hacia la izquierda EL ASPIRANTE tricolor visitó el mercado de La Virgen, en Coyoacán, ayer."
68589551,['Rodolfo Higareda'],PRENSA,2018-01-12T02:52:28Z,Nosotros los Progres // El desprecio,La Razón de México,IMPRESO,Columna Política,Diario,24226.6,Ciudad,"Pocas cosas reflejan mejor el desprecio de los partidos por líticos por la ciudadanía que la elección de un candidato sin capacidad y sin arraigo con la comunidad. Y no, no estoy hablando de la ciudad de Cuernavaca, sino de una alcaldía de igual o mayor importancia en muchos aspectos: álvaro Obregón, en la Ciudad de México. La todavía delegación, tiene el doble de habitantes que la Ciudad de la eterna primavera, pero además, su pujanza económica es infinitamente superior. La demarcación abarca desde el moderno Santa Fe, hasta Jardines del Pedregal, pasando por San Ángel, la Guadalupe Inn, la Florida, el corredor de Insurgentes, AltaVista, Las Flores, Las Águilas, la Merced Gómez, Plateros, Torres de Potrero, Barrio Norte y 248 colonias más: la mayor parte barrios populares y algunas de ellas consideradas asentamientos irregulares. Además, al poniente, colindando con el Desierto de los Leones, están desde siempre dos pueblos originarios: Santa Rosa Xochiac y San Bartolo Ameyalco. Por si fuera poco, miles de empresas, restaurantes, centros comerciales y desarrollos inmobiliarios se asientan en ella; además de albergar a universidades de primer nivel, como la Iberoamericana, el ITAM y el Tec de Monterrey. La importancia que esa zona de la ciudad tiene para la capital del país es impresionante; aunque a muchos se les pierde la brújula porque todo lo ven parejo en esta caótica urbe ( en parte esto es comprensible porque los problemas de las otras 15 delegaciones son compartidos en casi todos los casos ). Sin embargo, para Morena, los habitantes de Alvaro Obregón son simplemente carne de cañón. A dedo eligió López Obrador a Layda Sansores, la excéntrica senadora de Campeche, como su abanderada. Y no es simplemente que la elegida no sea de la localidad y que no la conozca, sino que además, es evidente hasta el punto de la pena ajena, su falta de capacidad para gobernar una alcaldía ( cualquiera que ésta fuera, hasta la de Macuspana ). Y lo mismo ocurre en la Magdalena Contreras, con la designación del bailarín de desnudos Sergio Mayer como candidato a una diputación. Entiendo, por las revistas de chismes del espectáculo, que el aspirante a político está casado con una mujer muy rica, hija del empresario Jaime Camil y hermana del actor del mismo nombre. Curioso, porque suegro y cuñado han manifestado su amor por el Presidente Enrique Peña. ¿Será otro caso de empresarios que, muy a la mexicana, con una mano le dan dinero a Tiros y con la otra a Troyanos? No lo sé, pero tengo mis fuertes dudas de si Mayer está a la altura de digamos Ronald Reagan ( políticamente hablando por supuesto, ya que como actor, pues el primero ejercía en Hollywood Quizá Carmen Salinas, Cuauhtémoc Blanco, Kate del Castillo y los hermanitos Bichir pudieran estar a la par. Pero supongo que confían en la maquinaria y en el poder purificador del líder. ¡Eva Cadena ya ganó aquí gritaba eufórico el tabasqueño. Me temo que ese grito se volverá a escuchar y con los mismos resultados. Twitter RudyCoen"
68937039,['Redacción'],PRENSA,2018-01-30T03:43:32Z,Vandalizan obra de Banksy en Londres,La Razón de México,IMPRESO,Nota Informativa,Diario,4405.19,Cultura,"Vandaüzan obra de Banksy en Londres Un mural del artista callejero ubicado en la localidad inglesa de Hull. fue dañado con pintura blanca el pasado domingo por la noche. Ante esto, el Ayuntamiento eviará especialistas para protegerlo."
68567671,['Redacción'],PRENSA,2018-01-11T02:38:05Z,El acercamiento de las dos Coreas forza a Trump a proponer diálogo,La Razón de México,IMPRESO,Nota Informativa,Diario,22201.5,Mundo,"El acercamiento de las dos Coreas forza a Trump a proponer diálogo Redacción La Razón EL PRESIDENTE, Donald Trump, se mostró ayer dispuesto a dialogar con Corea del Norte en el momento apropiado, bajo las circunstancias adecuadas, en una conversación con el presidente surcoreano Moon Jae-in. El presidente Trump expresó su disposición a sostener conversaciones entre EU y Corea del Norte en el momento apropiado, bajo las circunstancias adecuadas, afirmó la Casa Blanca en un comunicado. Asimismo, ambos líderes subrayaron la importancia de continuar con la campaña de máxima presión contra Corea del Norte. Por su parte, agregó el comunicado, el presidente Moon informó a Trump del resultado de las discusiones entre Corea del Norte y Corea del Sur del pasado 9 de enero y agradeció al mandatario estadounidense su influyente liderazgo para hacer estas conversaciones posibles. ( Moon ) estaba muy agradecido por lo que hemos hecho, dijo Trump a los periodistas al comienzo de una reunión con su gabinete. Veremos a dónde va todo esto; sin nuestra actitud nunca habría ocurrido. Esperemos que lleve a un éxito para todo el mundo, no sólo para nuestro país, añadió el presidente. Trump ya se había mostrado abierto a dialogar con Corea del Norte el pasado sábado, cuando manifestó a los periodistas que no tiene ningún problema en hablar con Kim Jong-un. El pasado martes, representantes de las dos Coreas celebraron una reunión en su militarizada frontera, en la que acordaron garantizar la seguridad y el éxito de los Juegos Olímpicos de Invierno de Corea del Sur. La intención norcoreana, recientemente anunciada, de participar en la competición deportiva es un gesto importante para apaciguar los ánimos después de un 2017 marcado por las continuas pruebas de armas norcoreanas y el tono beligerante con el que ha respondido el presidente Trump al régimen de Pyongyang. Los Juegos Olímpicos de Invierno tendrán lugar del 9 al 25 de febrero en la localidad de Pyeongchang, en Corea del Sur, en un momento de elevadas tensiones en la península coreana tras la serie de ensayos militares del régimen norcoreano. Rex Tillerson Secretario de Estado de EU No es realista decir que sólo pueden hablar si vienen a la mesa listos para renunciara su programa. Han invertido demasiado en él Estamos dispuestos a hablar con Corea del Norte en el momento que quiera. Veámonos y hablemos > eldato CUALQUIER PASO, según los expertos, tendrá que venir acompañado con un alto a los ensayos nucleares y balísticos, y tras algún indicador deque hay voluntad de diálogo. EL PRESIDENTE expresó su disposición a sostener conversaciones entre EU y Corea del Norte, revela la Casa Blanca Redacción La Razón EL PRESIDENTE, Donald Trump, se mostró ayer dispuesto a dialogar con Corea del Norte en el momento apropiado, bajo las circunstancias adecuadas, en una conversación con el presidente surcoreano Moon Jae-in. El presidente Trump expresó su disposición a sostener conversaciones entre EU y Corea del Norte en el momento apropiado, bajo las circunstancias adecuadas, afirmó la Casa Blanca en un comunicado. Asimismo, ambos líderes subrayaron la importancia de continuar con la campaña de máxima presión contra Corea del Norte. Por su parte, agregó el comunicado, el presidente Moon informó a Trump del resultado de las discusiones entre Corea del Norte y Corea del Sur del pasado 9 de enero y agradeció al mandatario estadounidense su influyente liderazgo para hacer estas conversaciones posibles. ( Moon ) estaba muy agradecido por lo que hemos hecho, dijo Trump a los periodistas al comienzo de una reunión con su gabinete. Veremos a dónde va todo esto; sin nuestra actitud nunca habría ocurrido. Esperemos que lleve a un éxito para todo el mundo, no sólo para nuestro país, añadió el presidente. Trump ya se había mostrado abierto a dialogar con Corea del Norte el pasado sábado, cuando manifestó a los periodistas que no tiene ningún problema en hablar con Kim Jong-un. El pasado martes, representantes de las dos Coreas celebraron una reunión en su militarizada frontera, en la que acordaron garantizar la seguridad y el éxito de los Juegos Olímpicos de Invierno de Corea del Sur. La intención norcoreana, recientemente anunciada, de participar en la competición deportiva es un gesto importante para apaciguar los ánimos después de un 2017 marcado por las continuas pruebas de armas norcoreanas y el tono beligerante con el que ha respondido el presidente Trump al régimen de Pyongyang. Los Juegos Olímpicos de Invierno tendrán lugar del 9 al 25 de febrero en la localidad de Pyeongchang, en Corea del Sur, en un momento de elevadas tensiones en la península coreana tras la serie de ensayos militares del régimen norcoreano. EL PRESIDENTE expresó su disposición a sostener conversaciones entre EU y Corea del Norte, revela la Casa Blanca Rex Tillerson Secretario de Estado de EU No es realista decir que sólo pueden hablar si vienen a la mesa listos para renunciara su programa. Han invertido demasiado en él Estamos dispuestos a hablar con Corea del Norte en el momento que quiera. Veámonos y hablemos > eldato CUALQUIER PASO, según los expertos, tendrá que venir acompañado con un alto a los ensayos nucleares y balísticos, y tras algún indicador deque hay voluntad de diálogo."
68813976,['María Cabadas'],PRENSA,2018-01-24T04:19:40Z,Anaya niega que PAN se esté desmoronando,La Razón de México,IMPRESO,Nota Informativa,Diario,38394.2,Nacional,"El Partido Acción Nacional (PAN) está más fuerte que nunca y va a ganar en los próximos comicios del 1 de julio, sostuvo el precandidato presidencial de la coalición Por México al Frente, Ricardo Anaya, quien aseguró que en los procesos electorales siempre hay reacomodos. Esto en alusión a la reciente renuncia al partido de la ahora expanista, Gabriela Cuevas, quien se sumó a Morena. `Yo respeto la decisión de la gente. Los procesos electorales siempre tienen este tipo de reacomodos y de lo que estoy absolutamente convencido es de que vamos a ganar nosotros de manera contundente la elección`, dijo en una entrevista previa a la reunión que sostuvo con estudiantes de la Universidad de Guadalajara. Aunque rechazó hablar de las recientes dimisiones al partido de los senadores Javier Lozano, Luisa María Calderón y Cuevas, así como de Margarita Zavala, entre otros, aseguró que el blanquiazul no se está desmoronando. `No, de ninguna manera`, recalcó. Anaya, quien apareció ayer en un nuevo video junto a Yuawi, el pequeño de nueve años que se convirtió en personaje emblemático de Movimiento Ciudadano, se refirió también al expanista Julio di Bella, quien se sumó a la campaña del precandidato presidencial del Partido Revolucionario Institucional (PRI) a la Presidencia, José Antonio Meade `Conozco a Julio y él es amigo de Meade de la infancia. Es respetable que esté apoyando a su amigo`, dijo. En Jalisco, donde no cuajó la coalición Por México al Frente en la candidatura a la gubernatura, por lo que PAN, PRD y Movimiento Ciudadano designarán a sus propios abanderados, Anaya aseguró que apoyará a los candidatos de estos tres partidos porque `es un compromiso y una responsabilidad`. `Mi obligación como candidato de la coalición de los tres partidos y respaldar a las candidatas y los candidatos de las tres fuerzas políticas`, destacó. En el encuentro con los estudiantes de la UdeG, el exdirigente nacional panista reconoció las fallas de las administraciones federales de su partido encabezadas por Vicente Fox y Felipe Calderón, en lo que llamó un ejercicio de autocrítica. `La estrategia de combate al crimen organizado, hay que decirlo con claridad, fue un absoluto fracaso, las estrategias se evalúan por sus resultados. `La estrategia se empezó a implementar en el año 2007 y vean ustedes cómo año con año fueron aumentando los homicidios, por cierto, también es increíble que este gobierno priista haya continuado exactamente con la misma estrategia y ese dato que ahí terminó como en 19 mil haya terminado en 2017 ya cerca de 30 mil homicidios dolosos`, refirió. Reiteró que de ganar los comicios de julio próximo sus prioridades serán el combate a la corrupción, no pagar el muro fronterizo como exige el presidente de la Unión Americana, Donald Trump, acabar con la impunidad y la inseguridad y lograr el crecimiento económico del país. `México no pagará el muro y México no se pondrá de tapete ante Estados Unidos como lo hizo el Gobierno federal al hacerle la campaña a Trump cuando lo recibió en nuestro país`, expuso el aspirante a Los Pinos."
68546053,['Redacción'],PRENSA,2018-01-10T03:05:41Z,Pyongyang responde a las sanciones chinas,La Razón de México,IMPRESO,Nota Informativa,Diario,6917.58,Mundo,"LOS NEGOCIOS norcoreanos en China empezaron a cerrar sus puertas ayer, consecuencia de las sanciones de la ONU contra el régimen, que intentan cortar de raíz sus fuentes de ingresos. Harto de las provocaciones de Corea del Norte con sus lanzamientos de misiles y sus pruebas nucleares, las autoridades de Pekín decidieron apoyar las sanciones de la ONU contra el que fue su aliado durante la Guerra Fría, y cuyo comercio exterior depende todavía en un 90 por ciento de China. Aunque oficialmente la fecha de cierre estaba fijada para este martes, muchos anunciaron su intención de permanecer abiertos. La mayoría de negocios norcoreanos en China se concentran en el noreste, cerca de la frontera entre ambos países, e incluyen desde restaurantes hasta agencias de viajes, pasando por tiendas de comida."
68589652,['Redacción'],PRENSA,2018-01-12T03:02:16Z,"Cofece aprueba fusión de Santander, pero los multa",La Razón de México,IMPRESO,Nota Informativa,Diario,4165.69,Negocios,"Cofece aprueba fusión de Santander, pero los multa La Comisión Federal de Competencia Económica avaló la compra de Banco Popular Español, por parte de Banco Santander, pero impuso una multa a ambas firmas por incurrir en una omisión al aviso de la concentración."
68426531,['Redacción'],PRENSA,2018-01-02T02:40:56Z,FMI ve recuperación de la economía mundial este año,La Razón de México,IMPRESO,Nota Informativa,Diario,41578.6,Negocios,"LA DIRECTORA Lagarde pronostica regresar a niveles medios que precedieron la crisis en 2008; esto permitirá avanzar en las reformas Redacción La Razón La directora gerente del Fondo Monetario Internacional ( FMI ), Christine Lagarde, aseguró que la recuperación de la economía mundial el año que viene será más fuerte y mejor repartida, para volver a los niveles medios que precedieron a la crisis financiera de 2007-2008. En 2017, por primera vez en mucho tiempo, revisamos al alza nuestras previsiones de crecimiento en el mundo. La recuperación será más fuerte, mejor repartida, ya no tiran de ella sólo los grandes países emergentes, dijo Lagarde en una entrevista publicada por el semanario francés Le Journal du Dimanche. Esta robustez del crecimiento, a juicio de la directora del FMI, es propicia para proseguir las reformas estructurales, cuando ya se han emprendido, o para decidirse a lanzarlas. La tasa de crecimiento mundial del 3.6 por ciento prevista por el FMI para este año que empieza significa, según Lagarde, volver a los niveles medios de las dos décadas que precedieron a la gran crisis financiera de 2007-2008. Lagarde cree que la zona euro está fuertemente consolidada con respecto a como se encontraba hace una década y, agregó que la moneda va bien. Mientras, juzgó que Estados Unidos ha alcanzado su potencial de crecimiento, en tomo a 2.0 por ciento, pero que sólo podría superarlo con una mayor productividad, algo que es difícil en el actual entorno de robotización y de nuevas tecnologías. Al mismo tiempo, reiteró los llamamientos de su organización a las autoridades chinas para que controlen la expansión del crédito a empresas que no siempre son sólidas, hasta el punto que algunos las califican de zombis. Según las agencias, Lagarde consideró como la gran paradoja de 2017 el hecho de que China se haya convertido en la defensora de la globalización, que se explica porque a la naturaleza le horroriza el vacío dejado por el presidente de Estados Unidos, Donald Trump, en ese campo económico. Respecto a África, auguró ^ que puede ser tanto el continente del futuro como el de . repunte cíclico los dramas, y mucho de ello dial que dependerá del control de la de- empezó en 2016 mografía y de las políticas de mantiene su fuerza desarrollo que lleven a cabo. El desarrollo económico en relación al crecimiento demográfico es una carrera contrarreloj que se perderá si no se controla la demografía, lo que pasa en primer lugar por la educación de las mujeres y por una toma de conciencia general en esos países, manifestó. Es importante resaltar que el FMI sostuvo que el repunte cíclico mundial que empezó a mediados de 2016, continúa cobrando fuerza. Hace apenas un año y medio, la economía mundial se enfrentaba a un es tancamiento del crecimiento y a turbulencias en el mercado financiero. Ahora, el panorama es muy diferente, con una aceleración del crecimiento en Europa, Japón, China y Estados Unidos, acotó. Refirió que se mantienen condiciones financieras favorables en todo el mundo, y los mercados financieros al parecer no avizoran mayores turbulencias en el futuro, mientras la Reserva Federal continúa avanzando en su proceso de normalización monetaria y mientras el Banco Central Europeo se apresta a iniciar el suyo. Estos factores positivos dan pie a una mayor confianza, pero ni las autoridades ni los mercados deberían bajar la guardia. Una mirada más a fondo revela que la recuperación mundial quizá no sea sostenible: no todos los países están participando en ella; la inflación en muchos casos se sitúa por debajo del nivel fijado como meta, con un débil aumento de los salarios; y las perspectivas a mediano plazo, siguen siendo decepcionantes, alertó el organismo. *eltíp ESTADOS UNIDOS ha alcanzado su potencial de crecimiento en torno al 2.0%."
